country,crop,year,yield_2022,next_year,predicted_yield_2023
Croatia,Other pulses n.e.c.,2022,666.7,2023,1273.1276
Croatia,Peaches and nectarines,2022,6245.9,2023,6222.908
Croatia,Pears,2022,3016.7,2023,3808.045
Croatia,"Peas, dry",2022,2149.3,2023,2250.2793
Croatia,Plums and sloes,2022,2988.8,2023,3355.4045
Croatia,Rape or colza seed,2022,2592.4,2023,2595.1511
Croatia,Raspberries,2022,2833.3,2023,2948.5088
Croatia,"Roots and Tubers, Total",2022,14029.9,2023,13843.958
Croatia,Rye,2022,3536.6,2023,3409.1304
Croatia,Sour cherries,2022,3112.2,2023,3587.463
Croatia,Soya beans,2022,2148.1,2023,2135.633
Croatia,Strawberries,2022,8888.9,2023,9329.337
Croatia,Sugar beet,2022,64363.3,2023,61029.95
Croatia,Sunflower seed,2022,2991.0,2023,2661.9736
Croatia,"Tangerines, mandarins, clementines",2022,20563.7,2023,19146.383
Croatia,"Treenuts, Total",2022,197.2,2023,1027.2874
Croatia,Triticale,2022,4224.6,2023,4017.2915
Croatia,Vegetables Primary,2022,25519.2,2023,24399.414
Croatia,Watermelons,2022,23820.0,2023,23088.227
Croatia,Wheat,2022,6003.0,2023,5343.444
Cuba,"Agave fibres, raw, n.e.c.",2022,446.3,2023,624.4641
Cuba,Avocados,2022,12798.7,2023,12181.061
Cuba,Bananas,2022,7916.5,2023,8625.78
Cuba,"Beans, dry",2022,959.1,2023,1253.9606
Cuba,Cantaloupes and other melons,2022,7468.7,2023,7755.342
Cuba,"Chick peas, dry",2022,1000.0,2023,1343.153
Cuba,"Coconuts, in shell",2022,4976.5,2023,5280.2354
Cuba,Grapes,2022,13297.7,2023,12040.455
Cuba,"Groundnuts, excluding shelled",2022,1042.8,2023,1268.707
Cuba,"Kenaf, and other textile bast fibres, raw or retted",2022,7004.5,2023,5933.0186
Cuba,Lemons and limes,2022,7418.1,2023,7427.3486
Cuba,Maize (corn),2022,1756.4,2023,2137.2092
Cuba,"Mangoes, guavas and mangosteens",2022,10113.8,2023,9686.587
Cuba,Oranges,2022,2256.5,2023,2637.6216
Cuba,"Other citrus fruit, n.e.c.",2022,5623.8,2023,5709.7
Cuba,"Other fruits, n.e.c.",2022,16574.3,2023,15095.821
Cuba,"Other tropical fruits, n.e.c.",2022,6905.3,2023,6636.134
Cuba,Papayas,2022,17139.4,2023,17491.527
Cuba,Pineapples,2022,5066.8,2023,6331.8706
Cuba,Plantains and cooking bananas,2022,10373.0,2023,10069.565
Cuba,Pomelos and grapefruits,2022,3198.0,2023,3661.5679
Cuba,Rice,2022,3469.4,2023,3473.8657
Cuba,"Roots and Tubers, Total",2022,7101.0,2023,7584.676
Cuba,"Sisal, raw",2022,301.8,2023,667.57166
Cuba,Sorghum,2022,1579.6,2023,1718.9244
Cuba,Soya beans,2022,2500.0,2023,2014.4484
Cuba,Sugar cane,2022,37010.0,2023,37632.09
Cuba,"Tangerines, mandarins, clementines",2022,8528.7,2023,8475.677
Cuba,Vegetables Primary,2022,10081.5,2023,10573.541
Cuba,Watermelons,2022,15623.8,2023,15595.001
Cyprus,Apples,2022,7250.0,2023,7692.3555
Cyprus,Apricots,2022,5263.2,2023,5107.867
Cyprus,Avocados,2022,7611.1,2023,7719.255
Cyprus,Bananas,2022,26095.2,2023,25384.752
Cyprus,Barley,2022,2321.7,2023,2350.498
Cyprus,"Broad beans and horse beans, dry",2022,2666.7,2023,2414.9204
Cyprus,Cantaloupes and other melons,2022,55800.0,2023,50396.16
Cyprus,Figs,2022,9526.3,2023,8641.241
Cyprus,Grapes,2022,3588.5,2023,3793.831
Cyprus,Kiwi fruit,2022,15000.0,2023,13783.829
Cyprus,Lemons and limes,2022,13977.3,2023,13323.647
Cyprus,Oats,2022,1035.7,2023,1563.6261
Cyprus,Olives,2022,2116.1,2023,2180.6206
Cyprus,Oranges,2022,14035.1,2023,13418.414
Cyprus,"Other oil seeds, n.e.c.",2022,7000.0,2023,5488.6274
Cyprus,Other pome fruits,2022,5000.0,2023,4930.72
Cyprus,Other pulses n.e.c.,2022,1166.7,2023,1365.9955
Cyprus,Other stone fruits,2022,6200.0,2023,5849.032
Cyprus,"Other tropical fruits, n.e.c.",2022,2614.3,2023,2969.6367
Cyprus,Peaches and nectarines,2022,6806.5,2023,6623.3013
Cyprus,Pears,2022,7571.4,2023,7456.59
Cyprus,"Peas, dry",2022,1500.0,2023,1596.7875
Cyprus,Plums and sloes,2022,3690.5,2023,3806.5522
Cyprus,Pomelos and grapefruits,2022,42500.0,2023,38784.414
Cyprus,"Roots and Tubers, Total",2022,25000.0,2023,23538.223
Cyprus,Strawberries,2022,31000.0,2023,28817.408
Cyprus,"Tangerines, mandarins, clementines",2022,19139.8,2023,17918.887
Cyprus,"Treenuts, Total",2022,214.8,2023,779.89575
Cyprus,Triticale,2022,1885.7,2023,2341.2424
Cyprus,Vegetables Primary,2022,32265.8,2023,30371.875
Cyprus,Watermelons,2022,34388.9,2023,32428.945
Cyprus,Wheat,2022,2728.1,2023,2843.2974
Czechia,Apples,2022,18737.5,2023,18925.906
Czechia,Apricots,2022,1378.4,2023,2110.5178
Czechia,Barley,2022,5612.4,2023,5255.4956
Czechia,"Broad beans and horse beans, dry",2022,2181.8,2023,2338.4785
Czechia,Cereals n.e.c.,2022,1404.3,2023,1660.5714
Czechia,Cherries,2022,2139.5,2023,2715.5664
Czechia,Currants,2022,1692.3,2023,1980.1906
Czechia,Grapes,2022,5588.3,2023,5829.9805
Czechia,Linseed,2022,1409.3,2023,1462.9143
Czechia,Lupins,2022,1311.6,2023,1555.3456
Czechia,Maize (corn),2022,7948.7,2023,7822.2246
Czechia,Mixed grain,2022,1075.6,2023,1939.8088
Czechia,Oats,2022,3720.9,2023,3672.471
Czechia,Other berries and fruits of the genus vaccinium n.e.c.,2022,0.0,2023,855.1832
Czechia,"Other oil seeds, n.e.c.",2022,866.5,2023,895.1205
Czechia,Other pulses n.e.c.,2022,1937.1,2023,2033.4452
Czechia,Peaches and nectarines,2022,1214.3,2023,1938.4655
Czechia,Pears,2022,10650.0,2023,11229.612
Czechia,"Peas, dry",2022,2833.9,2023,2847.9734
Czechia,Plums and sloes,2022,5562.5,2023,5772.248
Czechia,Rape or colza seed,2022,3391.1,2023,3411.5544
Czechia,Raspberries,2022,2500.0,2023,2501.2324
Czechia,"Roots and Tubers, Total",2022,30224.2,2023,29302.346
Czechia,Rye,2022,5313.0,2023,4956.045
Czechia,Sour cherries,2022,3669.4,2023,4437.6396
Czechia,Soya beans,2022,2296.4,2023,2278.7888
Czechia,Strawberries,2022,4159.1,2023,4487.6025
Czechia,Sugar beet,2022,69633.8,2023,66862.14
Czechia,Sunflower seed,2022,2654.1,2023,2630.1377
Czechia,"Treenuts, Total",2022,857.1,2023,1013.6849
Czechia,Triticale,2022,5117.6,2023,4940.933
Czechia,"True hemp, raw or retted",2022,1176.5,2023,1584.5897
Czechia,Vegetables Primary,2022,25133.2,2023,25247.023
Czechia,Wheat,2022,6072.7,2023,5806.632
Côte d'Ivoire,Avocados,2022,6897.5,2023,6940.4683
Côte d'Ivoire,Bananas,2022,44588.2,2023,43481.223
Côte d'Ivoire,"Beans, dry",2022,850.6,2023,854.1373
Côte d'Ivoire,"Coconuts, in shell",2022,3078.7,2023,2939.9084
Côte d'Ivoire,Fonio,2022,1262.7,2023,1133.3236
Côte d'Ivoire,"Groundnuts, excluding shelled",2022,1472.7,2023,1428.6353
Côte d'Ivoire,Karite nuts (sheanuts),2022,1365.0,2023,1524.4713
Côte d'Ivoire,Maize (corn),2022,2084.2,2023,2105.097
Côte d'Ivoire,"Mangoes, guavas and mangosteens",2022,567.2,2023,1081.0145
Côte d'Ivoire,Millet,2022,859.3,2023,907.9008
Côte d'Ivoire,Oil palm fruit,2022,7000.0,2023,7073.956
Côte d'Ivoire,Oranges,2022,12737.8,2023,13437.921
Côte d'Ivoire,"Other citrus fruit, n.e.c.",2022,12748.7,2023,13341.233
Côte d'Ivoire,"Other fruits, n.e.c.",2022,5229.1,2023,5112.2407
Côte d'Ivoire,"Other oil seeds, n.e.c.",2022,722.2,2023,714.2796
Côte d'Ivoire,Other pulses n.e.c.,2022,773.1,2023,859.9702
Côte d'Ivoire,"Other tropical fruits, n.e.c.",2022,1243.5,2023,1470.235
Côte d'Ivoire,Papayas,2022,2401.8,2023,3260.3777
Côte d'Ivoire,Pineapples,2022,60440.3,2023,57047.434
Côte d'Ivoire,Plantains and cooking bananas,2022,3846.3,2023,3834.3296
Côte d'Ivoire,Pomelos and grapefruits,2022,5567.6,2023,5581.3213
Côte d'Ivoire,Rice,2022,2896.0,2023,2886.4941
Côte d'Ivoire,"Roots and Tubers, Total",2022,5331.6,2023,5504.1826
Côte d'Ivoire,"Seed cotton, unginned",2022,1068.0,2023,1191.2284
Côte d'Ivoire,Sesame seed,2022,209.0,2023,434.277
Côte d'Ivoire,Sorghum,2022,707.0,2023,806.04846
Côte d'Ivoire,Soya beans,2022,1464.2,2023,1434.9467
Côte d'Ivoire,Sugar cane,2022,80477.4,2023,78083.87
Côte d'Ivoire,"Treenuts, Total",2022,475.8,2023,752.3469
Côte d'Ivoire,Vegetables Primary,2022,3877.7,2023,3938.9258
Democratic People's Republic of Korea,Apples,2022,11615.9,2023,11147.265
Democratic People's Republic of Korea,Barley,2022,1278.6,2023,1472.3402
Democratic People's Republic of Korea,"Beans, dry",2022,879.4,2023,1089.1052
Democratic People's Republic of Korea,Cantaloupes and other melons,2022,10938.5,2023,10595.909
Democratic People's Republic of Korea,Maize (corn),2022,3931.6,2023,3860.5298
Democratic People's Republic of Korea,Millet,2022,1055.5,2023,1292.5974
Democratic People's Republic of Korea,Oats,2022,1319.7,2023,1471.1799
Democratic People's Republic of Korea,"Other fruits, n.e.c.",2022,4807.8,2023,4940.039
Democratic People's Republic of Korea,Peaches and nectarines,2022,4967.2,2023,5018.4365
Democratic People's Republic of Korea,Pears,2022,10744.9,2023,9901.27
Democratic People's Republic of Korea,Rice,2022,4202.0,2023,4144.239
Democratic People's Republic of Korea,"Roots and Tubers, Total",2022,5359.2,2023,5876.405
Democratic People's Republic of Korea,Rye,2022,1228.1,2023,1468.801
Democratic People's Republic of Korea,"Seed cotton, unginned",2022,1969.4,2023,1910.8512
Democratic People's Republic of Korea,Sorghum,2022,1311.9,2023,1556.0493
Democratic People's Republic of Korea,Soya beans,2022,1153.8,2023,1343.8876
Democratic People's Republic of Korea,"Treenuts, Total",2022,1737.4,2023,1905.347
Democratic People's Republic of Korea,"True hemp, raw or retted",2022,699.3,2023,944.7254
Democratic People's Republic of Korea,Vegetables Primary,2022,12227.0,2023,12374.274
Democratic People's Republic of Korea,Watermelons,2022,14985.6,2023,14962.159
Democratic People's Republic of Korea,Wheat,2022,1245.7,2023,1638.9774
Denmark,Apples,2022,29099.3,2023,28420.164
Denmark,Barley,2022,6708.9,2023,6213.4985
Denmark,Blueberries,2022,1100.0,2023,1449.8129
Denmark,"Broad beans and horse beans, dry",2022,4203.7,2023,4037.4673
Denmark,Cherries,2022,3888.9,2023,4512.9917
Denmark,Currants,2022,2156.9,2023,2502.87
Denmark,Maize (corn),2022,7225.0,2023,7469.0034
Denmark,Mixed grain,2022,3631.5,2023,3751.2388
Denmark,Oats,2022,5693.7,2023,5360.4336
Denmark,Other berries and fruits of the genus vaccinium n.e.c.,2022,1956.5,2023,2312.9758
Denmark,Pears,2022,27551.7,2023,26507.633
Denmark,"Peas, dry",2022,4399.3,2023,3917.7705
Denmark,Plums and sloes,2022,3300.0,2023,3723.7656
Denmark,Rape or colza seed,2022,4493.2,2023,4091.567
Denmark,Raspberries,2022,7800.0,2023,8142.46
Denmark,"Roots and Tubers, Total",2022,44216.2,2023,41995.586
Denmark,Rye,2022,6343.8,2023,5951.6035
Denmark,Sour cherries,2022,3281.3,2023,4321.7886
Denmark,Strawberries,2022,6930.2,2023,7656.407
Denmark,Sugar beet,2022,72296.5,2023,69571.85
Denmark,Triticale,2022,6303.8,2023,5971.1714
Denmark,Vegetables Primary,2022,21393.2,2023,22314.586
Denmark,Wheat,2022,8376.0,2023,7826.86
Djibouti,"Beans, dry",2022,318.4,2023,477.19308
Djibouti,Cantaloupes and other melons,2022,22404.7,2023,21154.059
Djibouti,Dates,2022,2552.9,2023,2711.8528
Djibouti,Lemons and limes,2022,5422.3,2023,5569.81
Djibouti,Maize (corn),2022,2061.7,2023,2132.359
Djibouti,"Mangoes, guavas and mangosteens",2022,5471.0,2023,5658.8096
Djibouti,Oranges,2022,8042.2,2023,8170.5083
Djibouti,"Other tropical fruits, n.e.c.",2022,7498.7,2023,7321.46
Djibouti,Pears,2022,6001.6,2023,6117.34
Djibouti,"Tangerines, mandarins, clementines",2022,3410.8,2023,3711.5706
Djibouti,Vegetables Primary,2022,6898.6,2023,7147.8857
Djibouti,Watermelons,2022,22175.4,2023,21852.531
Dominican Republic,Avocados,2022,18625.2,2023,18101.225
Dominican Republic,Bananas,2022,46163.7,2023,43941.766
Dominican Republic,"Beans, dry",2022,1056.5,2023,973.5894
Dominican Republic,"Broad beans and horse beans, dry",2022,1340.5,2023,1331.6124
Dominican Republic,Cantaloupes and other melons,2022,10314.9,2023,11072.517
Dominican Republic,"Chick peas, dry",2022,1162.6,2023,1201.6119
Dominican Republic,"Coconuts, in shell",2022,8921.6,2023,9211.157
Dominican Republic,"Groundnuts, excluding shelled",2022,1599.9,2023,1491.9342
Dominican Republic,Lemons and limes,2022,1830.3,2023,2091.9456
Dominican Republic,Maize (corn),2022,1845.5,2023,1924.9183
Dominican Republic,"Mangoes, guavas and mangosteens",2022,13977.1,2023,13945.784
Dominican Republic,Oil palm fruit,2022,13845.4,2023,13998.02
Dominican Republic,Oranges,2022,5836.8,2023,6105.1914
Dominican Republic,"Other fruits, n.e.c.",2022,4537.2,2023,4499.168
Dominican Republic,Other pulses n.e.c.,2022,14619.0,2023,12148.411
Dominican Republic,"Other tropical fruits, n.e.c.",2022,10762.1,2023,10713.322
Dominican Republic,Papayas,2022,127886.5,2023,116298.055
Dominican Republic,"Peas, dry",2022,924.3,2023,923.8707
Dominican Republic,"Pigeon peas, dry",2022,1119.9,2023,1151.7345
Dominican Republic,Pineapples,2022,65124.7,2023,60247.57
Dominican Republic,Plantains and cooking bananas,2022,23455.4,2023,22532.79
Dominican Republic,Pomelos and grapefruits,2022,3956.8,2023,4028.5325
Dominican Republic,Rice,2022,5807.9,2023,5689.58
Dominican Republic,"Roots and Tubers, Total",2022,7283.5,2023,7854.374
Dominican Republic,"Sisal, raw",2022,194.8,2023,413.54416
Dominican Republic,Sorghum,2022,1439.2,2023,1304.0925
Dominican Republic,Sugar cane,2022,41099.6,2023,42455.793
Dominican Republic,"Treenuts, Total",2022,71.6,2023,552.7175
Dominican Republic,Vegetables Primary,2022,20977.7,2023,21297.027
Dominican Republic,Watermelons,2022,311814.3,2023,277772.28
Ecuador,"Abaca, manila hemp, raw",2022,1305.8,2023,1250.9432
Ecuador,"Agave fibres, raw, n.e.c.",2022,1356.4,2023,1124.5441
Ecuador,Apples,2022,5305.6,2023,5832.7793
Ecuador,Apricots,2022,5115.8,2023,4956.7217
Ecuador,Avocados,2022,6107.1,2023,6344.588
Ecuador,Bananas,2022,36281.8,2023,34211.52
Ecuador,Barley,2022,1460.8,2023,1665.013
Ecuador,"Beans, dry",2022,632.5,2023,954.2039
Ecuador,"Broad beans and horse beans, dry",2022,657.2,2023,1034.7324
Ecuador,Cantaloupes and other melons,2022,10544.9,2023,10441.209
Ecuador,Castor oil seeds,2022,1568.8,2023,1520.7391
Ecuador,"Coconuts, in shell",2022,5755.8,2023,5992.0195
Ecuador,Figs,2022,1161.5,2023,1524.527
Ecuador,Grapes,2022,6967.7,2023,6751.5664
Ecuador,"Groundnuts, excluding shelled",2022,1570.5,2023,1591.4979
Ecuador,Lemons and limes,2022,6888.4,2023,7028.4873
Ecuador,"Lentils, dry",2022,758.9,2023,958.82245
Ecuador,Linseed,2022,333.3,2023,709.99866
Ecuador,Lupins,2022,390.0,2023,854.39496
Ecuador,Maize (corn),2022,4527.6,2023,4282.5825
Ecuador,"Mangoes, guavas and mangosteens",2022,7880.8,2023,7832.963
Ecuador,Oats,2022,748.3,2023,1170.5245
Ecuador,Oil palm fruit,2022,16242.6,2023,15241.242
Ecuador,Oranges,2022,12591.5,2023,11996.491
Ecuador,Other berries and fruits of the genus vaccinium n.e.c.,2022,1842.5,2023,2097.708
Ecuador,"Other citrus fruit, n.e.c.",2022,2384.9,2023,2750.8042
Ecuador,"Other fruits, n.e.c.",2022,11695.8,2023,10925.278
Ecuador,"Other tropical fruits, n.e.c.",2022,7293.4,2023,7022.0713
Ecuador,Papayas,2022,12847.6,2023,13902.052
Ecuador,Peaches and nectarines,2022,3287.2,2023,3658.6138
Ecuador,Pears,2022,3166.3,2023,3604.2007
Ecuador,"Peas, dry",2022,532.2,2023,938.61035
Ecuador,Pineapples,2022,48470.3,2023,44549.305
Ecuador,Plantains and cooking bananas,2022,7487.9,2023,7646.1567
Ecuador,Plums and sloes,2022,7463.6,2023,6687.258
Ecuador,Pomelos and grapefruits,2022,11108.5,2023,11069.222
Ecuador,Quinoa,2022,1056.2,2023,1166.8224
Ecuador,Rice,2022,3708.7,2023,3713.8472
Ecuador,"Roots and Tubers, Total",2022,8898.4,2023,9209.349
Ecuador,Rye,2022,631.0,2023,1167.5063
Ecuador,"Seed cotton, unginned",2022,1308.3,2023,1440.4025
Ecuador,Sesame seed,2022,804.5,2023,969.60455
Ecuador,Sorghum,2022,1612.3,2023,1759.3751
Ecuador,Soya beans,2022,1332.0,2023,1465.6312
Ecuador,Strawberries,2022,14214.8,2023,13876.261
Ecuador,Sugar beet,2022,6357.8,2023,9812.575
Ecuador,Sugar cane,2022,68410.5,2023,65500.348
Ecuador,Sunflower seed,2022,1721.0,2023,1652.1984
Ecuador,"Tangerines, mandarins, clementines",2022,3938.5,2023,4474.9473
Ecuador,Vegetables Primary,2022,7330.3,2023,7805.208
Ecuador,Vetches,2022,2608.7,2023,2198.9492
Ecuador,Watermelons,2022,15229.5,2023,15395.625
Ecuador,Wheat,2022,1690.8,2023,1972.5698
Egypt,Apples,2022,25907.3,2023,25228.871
Egypt,Apricots,2022,14877.6,2023,14238.345
Egypt,Bananas,2022,36165.9,2023,35404.52
Egypt,Barley,2022,3947.6,2023,4024.8635
Egypt,"Beans, dry",2022,3638.4,2023,3724.6924
Egypt,"Broad beans and horse beans, dry",2022,4108.0,2023,3852.96
Egypt,Cantaloupes and other melons,2022,25104.3,2023,24492.03
Egypt,"Chick peas, dry",2022,2793.9,2023,3011.6182
Egypt,"Cow peas, dry",2022,3751.1,2023,3575.24
Egypt,Dates,2022,29602.7,2023,27615.11
Egypt,Figs,2022,6644.4,2023,7048.535
Egypt,"Flax, raw or retted",2022,898.0,2023,1086.3134
Egypt,Grapes,2022,19875.6,2023,19001.586
Egypt,"Groundnuts, excluding shelled",2022,3203.1,2023,3413.8123
Egypt,"Jute, raw or retted",2022,2552.7,2023,2809.1865
Egypt,Lemons and limes,2022,21054.4,2023,20705.414
Egypt,"Lentils, dry",2022,2400.0,2023,2203.4473
Egypt,Linseed,2022,1500.0,2023,1662.6703
Egypt,Lupins,2022,1963.3,2023,2020.4388
Egypt,Maize (corn),2022,8064.5,2023,7979.943
Egypt,"Mangoes, guavas and mangosteens",2022,8069.2,2023,8856.2295
Egypt,Olives,2022,10075.9,2023,8909.739
Egypt,Oranges,2022,23663.8,2023,23048.684
Egypt,Other berries and fruits of the genus vaccinium n.e.c.,2022,7970.2,2023,8227.199
Egypt,"Other citrus fruit, n.e.c.",2022,13698.0,2023,13950.551
Egypt,"Other fruits, n.e.c.",2022,21534.6,2023,20618.232
Egypt,Other pulses n.e.c.,2022,2218.2,2023,2450.648
Egypt,Other stone fruits,2022,7643.9,2023,8072.4775
Egypt,"Other tropical fruits, n.e.c.",2022,7849.0,2023,8299.339
Egypt,Peaches and nectarines,2022,22168.7,2023,20962.314
Egypt,Pears,2022,14905.2,2023,14984.907
Egypt,"Peas, dry",2022,2960.2,2023,2908.2249
Egypt,Plums and sloes,2022,13557.1,2023,13019.331
Egypt,Pomelos and grapefruits,2022,14300.9,2023,15037.98
Egypt,Quinces,2022,7073.6,2023,7387.3643
Egypt,Rice,2022,8973.9,2023,8630.981
Egypt,"Roots and Tubers, Total",2022,29195.6,2023,28380.773
Egypt,Rye,2022,1999.7,2023,2436.0562
Egypt,"Seed cotton, unginned",2022,2195.3,2023,2582.9866
Egypt,Sesame seed,2022,1500.0,2023,1583.0392
Egypt,Sorghum,2022,5000.0,2023,5119.381
Egypt,Soya beans,2022,2923.1,2023,2784.3357
Egypt,Strawberries,2022,40279.2,2023,38139.695
Egypt,Sugar beet,2022,53411.1,2023,52551.316
Egypt,Sugar cane,2022,105509.8,2023,99487.88
Egypt,Sunflower seed,2022,2630.4,2023,2707.7917
Egypt,"Tangerines, mandarins, clementines",2022,20722.5,2023,20458.916
Egypt,"Treenuts, Total",2022,4579.1,2023,4707.6387
Egypt,Vegetables Primary,2022,25841.5,2023,25856.027
Egypt,Vetches,2022,3043.7,2023,3071.1624
Egypt,Watermelons,2022,32547.6,2023,31951.701
Egypt,Wheat,2022,6782.0,2023,6442.4277
El Salvador,"Agave fibres, raw, n.e.c.",2022,406.6,2023,580.3519
El Salvador,Apples,2022,6667.6,2023,7817.188
El Salvador,Avocados,2022,47738.4,2023,43893.535
El Salvador,Bananas,2022,27912.4,2023,27995.84
El Salvador,"Beans, dry",2022,994.6,2023,1308.3519
El Salvador,Cantaloupes and other melons,2022,22535.5,2023,22092.783
El Salvador,"Coconuts, in shell",2022,29861.3,2023,28357.082
El Salvador,"Jute, raw or retted",2022,850.8,2023,1265.9211
El Salvador,"Kenaf, and other textile bast fibres, raw or retted",2022,726.3,2023,1030.9393
El Salvador,Lemons and limes,2022,13447.0,2023,13866.087
El Salvador,Maize (corn),2022,2896.6,2023,3344.0884
El Salvador,"Mangoes, guavas and mangosteens",2022,14189.2,2023,14285.564
El Salvador,Olives,2022,2014.1,2023,2383.932
El Salvador,Oranges,2022,22882.6,2023,22224.697
El Salvador,"Other fruits, n.e.c.",2022,7629.1,2023,8194.924
El Salvador,Papayas,2022,33607.7,2023,33355.684
El Salvador,Pineapples,2022,21291.6,2023,21758.625
El Salvador,Plantains and cooking bananas,2022,19997.1,2023,19622.66
El Salvador,Rice,2022,6834.7,2023,6654.182
El Salvador,"Roots and Tubers, Total",2022,12898.9,2023,13870.388
El Salvador,"Seed cotton, unginned",2022,1994.2,2023,2178.9438
El Salvador,Sesame seed,2022,860.0,2023,966.9074
El Salvador,Sorghum,2022,1384.6,2023,1659.1113
El Salvador,Soya beans,2022,1915.1,2023,2063.6885
El Salvador,Sugar cane,2022,95844.7,2023,90835.29
El Salvador,"Tangerines, mandarins, clementines",2022,20141.0,2023,19810.906
El Salvador,"Treenuts, Total",2022,783.0,2023,1153.3173
El Salvador,Vegetables Primary,2022,21157.3,2023,21592.664
El Salvador,Watermelons,2022,22281.3,2023,22769.316
Equatorial Guinea,"Abaca, manila hemp, raw",2022,132.1,2023,279.7667
Equatorial Guinea,Bananas,2022,4721.7,2023,5045.8354
Equatorial Guinea,"Coconuts, in shell",2022,1824.2,2023,2108.761
Equatorial Guinea,Oil palm fruit,2022,10266.0,2023,10061.282
Equatorial Guinea,Plantains and cooking bananas,2022,5067.9,2023,5427.5015
Equatorial Guinea,"Roots and Tubers, Total",2022,4343.6,2023,4820.5
Eritrea,Barley,2022,1444.4,2023,1496.4275
Eritrea,"Beans, dry",2022,64.3,2023,282.42834
Eritrea,"Broad beans and horse beans, dry",2022,605.2,2023,776.26636
Eritrea,Cereals n.e.c.,2022,724.1,2023,911.59814
Eritrea,"Chick peas, dry",2022,435.7,2023,713.794
Eritrea,"Groundnuts, excluding shelled",2022,742.2,2023,855.5405
Eritrea,"Lentils, dry",2022,270.7,2023,462.32138
Eritrea,Linseed,2022,322.7,2023,501.6557
Eritrea,Maize (corn),2022,1000.0,2023,1236.0154
Eritrea,Millet,2022,333.3,2023,522.2627
Eritrea,"Other fruits, n.e.c.",2022,6645.4,2023,6434.5337
Eritrea,"Other oil seeds, n.e.c.",2022,269.3,2023,462.2039
Eritrea,Other pulses n.e.c.,2022,879.3,2023,893.2206
Eritrea,"Peas, dry",2022,434.8,2023,637.05676
Eritrea,"Roots and Tubers, Total",2022,3402.8,2023,3712.879
Eritrea,Sesame seed,2022,188.8,2023,348.51657
Eritrea,Sorghum,2022,518.5,2023,657.2576
Eritrea,Vegetables Primary,2022,3890.3,2023,4235.2617
Eritrea,Vetches,2022,664.3,2023,897.4613
Eritrea,Wheat,2022,1000.0,2023,1297.9149
Estonia,Apples,2022,4633.8,2023,5373.24
Estonia,Barley,2022,4199.8,2023,3935.6094
Estonia,"Broad beans and horse beans, dry",2022,2469.8,2023,2465.0217
Estonia,Cereals n.e.c.,2022,1026.0,2023,1416.2777
Estonia,Currants,2022,882.4,2023,1164.4335
Estonia,Linseed,2022,1500.0,2023,1485.1866
Estonia,Mixed grain,2022,3000.0,2023,3146.9365
Estonia,Oats,2022,2723.9,2023,2758.9688
Estonia,Other berries and fruits of the genus vaccinium n.e.c.,2022,1525.3,2023,1661.0858
Estonia,"Other oil seeds, n.e.c.",2022,516.2,2023,728.2737
Estonia,Other pulses n.e.c.,2022,1357.1,2023,1654.756
Estonia,"Peas, dry",2022,2545.9,2023,2440.1753
Estonia,Plums and sloes,2022,3000.0,2023,3276.2588
Estonia,Rape or colza seed,2022,2529.4,2023,2581.5078
Estonia,Raspberries,2022,1000.0,2023,1279.5444
Estonia,"Roots and Tubers, Total",2022,23275.6,2023,22568.943
Estonia,Rye,2022,3848.3,2023,3672.6833
Estonia,Sour cherries,2022,0.0,2023,1669.9779
Estonia,Strawberries,2022,2698.4,2023,2889.9568
Estonia,Triticale,2022,4672.5,2023,4328.787
Estonia,Vegetables Primary,2022,24986.3,2023,24507.367
Estonia,Wheat,2022,4719.7,2023,4480.637
Eswatini,Avocados,2022,6064.3,2023,5943.7563
Eswatini,Bananas,2022,5967.0,2023,5923.1914
Eswatini,"Beans, dry",2022,489.8,2023,626.1669
Eswatini,"Cow peas, dry",2022,348.9,2023,543.7323
Eswatini,Dates,2022,3185.5,2023,3193.5146
Eswatini,"Groundnuts, excluding shelled",2022,431.6,2023,638.13855
Eswatini,Maize (corn),2022,1587.5,2023,1643.0961
Eswatini,"Mangoes, guavas and mangosteens",2022,2616.5,2023,2587.996
Eswatini,Oranges,2022,6144.0,2023,6096.3516
Eswatini,"Other citrus fruit, n.e.c.",2022,5366.1,2023,5298.45
Eswatini,"Other fruits, n.e.c.",2022,6435.3,2023,6264.611
Eswatini,Other pulses n.e.c.,2022,1050.6,2023,1035.8687
Eswatini,Pineapples,2022,30152.6,2023,29389.723
Eswatini,Plums and sloes,2022,5560.9,2023,5450.719
Eswatini,Pomelos and grapefruits,2022,10526.9,2023,10836.11
Eswatini,Rice,2022,3175.4,2023,3089.7236
Eswatini,"Roots and Tubers, Total",2022,5282.1,2023,5375.6377
Eswatini,"Seed cotton, unginned",2022,631.1,2023,804.2405
Eswatini,Sorghum,2022,1000.0,2023,1027.7568
Eswatini,Sugar cane,2022,96916.9,2023,91602.8
Eswatini,"Tangerines, mandarins, clementines",2022,4380.4,2023,4517.8174
Eswatini,"Treenuts, Total",2022,1550.2,2023,1439.6357
Eswatini,Vegetables Primary,2022,8121.3,2023,8346.919
Eswatini,Wheat,2022,1795.2,2023,1899.1216
Ethiopia,Avocados,2022,5837.5,2023,5925.0674
Ethiopia,Bananas,2022,10123.3,2023,10319.917
Ethiopia,Barley,2022,2474.2,2023,2371.6162
